t,T,xdot,x,idx
8944,453,0.00000017,0.9099,180
8945,453,0.00000013,0.9099,180
8946,453,0.00000017,0.9099,180
8947,453,0.00000018,0.9099,180
8948,453,0.00000012,0.9099,180
8949,453,0.00000005,0.9099,180
8950,453,0.00000015,0.9099,180
8951,453,0.00000015,0.9099,180
8952,453,0.00000011,0.9099,180
8953,453,0.00000004,0.9099,180
8954,453,-0.00000013,0.9099,180
8955,453,-0.00000022,0.9099,180
8956,453,-0.00000029,0.9099,180
8957,453,-0.00000033,0.9099,180
8958,453,-0.00000033,0.9099,180
8959,453,-0.00000027,0.9099,180
8960,453,-0.00000021,0.9099,180
8961,453,-0.00000022,0.9099,180
8962,453,-0.00000035,0.9099,180
8963,453,-0.00000052,0.9099,180
8964,453,-0.00000069,0.9099,180
8965,453,-0.00000078,0.9099,180
8966,453,-0.00000104,0.9099,180
8967,453,-0.0000011,0.9099,180
8968,453,-0.0000011,0.9099,180
8969,453,-0.00000104,0.9099,180
8970,453,-0.00000075,0.9099,180
8971,453,-0.00000073,0.9099,180
8972,453,-0.00000073,0.9099,180
8973,453,-0.00000068,0.9099,180
8974,453,-0.00000075,0.9099,180
8975,453,-0.00000074,0.9099,180
8976,453,-0.00000071,0.9099,180
8977,453,-0.00000073,0.9099,180
8978,453,-0.00000063,0.9099,180
8979,453,-0.00000057,0.9099,180
8980,453,-0.00000061,0.9099,180
8981,453,-0.0000007,0.9099,180
8982,453,-0.0000006,0.9099,180
8983,453,-0.00000054,0.9099,180
8984,453,-0.00000052,0.9099,180
8985,453,-0.0000005,0.9099,180
8986,453,-0.00000037,0.9099,180
8987,453,-0.00000031,0.9099,180
8988,453,-0.00000022,0.9099,180
8989,453,-0.00000016,0.9099,180
8990,453,-0.00000031,0.9099,180
8991,453,-0.00000048,0.9099,180
8992,453,-0.00000058,0.9099,180
8993,453,-0.00000065,0.9099,180
8994,453,-0.00000087,0.9099,180
8995,453,-0.00000095,0.9099,180
8996,453,-0.00000094,0.9099,180
8997,453,-0.00000094,0.9099,180
8998,453,-0.00000069,0.9099,180
8999,453,-0.00000056,0.9099,180
9000,453,-0.00000045,0.9099,180
9001,453,-0.00000033,0.9099,180
9002,453,-0.00000023,0.9099,180
9003,453,-0.0000002,0.9099,180
9004,453,-0.00000026,0.9099,180
9005,453,-0.00000034,0.9099,180
9006,453,-0.00000039,0.9099,180
9007,453,-0.0000004,0.9099,180
9008,453,-0.00000041,0.9099,180
9009,453,-0.00000043,0.9099,180
9010,453,-0.00000022,0.9099,180
9011,453,-0.00000003,0.9099,180
9012,453,0.00000012,0.9099,180
9013,453,0.00000026,0.9099,180
9014,453,0.00000027,0.9099,180
9015,453,0.00000024,0.9099,180
9016,453,0.0000002,0.9099,180
9017,453,0.00000014,0.9099,180
9018,453,-0.00000017,0.9099,180
9019,453,-0.00000036,0.9099,180
9020,453,-0.00000047,0.9099,180
9021,453,-0.00000047,0.9099,180
9022,453,-0.00000048,0.9099,180
9023,453,-0.00000053,0.9099,180
9024,453,-0.00000056,0.9099,180
9025,453,-0.0000006,0.9099,180
9026,453,-0.0000006,0.9099,180
9027,453,-0.0000006,0.9099,180
9028,453,-0.0000006,0.9099,180
9029,453,-0.00000064,0.9099,180
9030,453,-0.0000007,0.9099,180
9031,453,-0.00000074,0.9099,180
9032,453,-0.00000077,0.9099,180
9033,453,-0.00000085,0.9099,180
9034,453,-0.00000101,0.9099,180
9035,453,-0.00000118,0.9099,180
9036,453,-0.00000126,0.9099,180
9037,453,-0.00000128,0.9099,180
9038,453,-0.00000127,0.9099,180
9039,453,-0.0000012,0.9099,180
9040,453,-0.00000117,0.9099,180
9041,453,-0.0000012,0.9099,180
9042,453,-0.00000107,0.9099,180
9043,453,-0.00000101,0.9099,180
9044,453,-0.00000098,0.9099,180
9045,453,-0.00000099,0.9099,180
9046,453,-0.00000093,0.9099,180
9047,453,-0.00000075,0.9099,180
9048,453,-0.0000006,0.9099,180
9049,453,-0.00000042,0.9099,180
9050,453,-0.00000011,0.9099,180
9051,453,0.00000003,0.9099,180
9052,453,0.00000013,0.9099,180
9053,453,0.0000002,0.9099,180
9054,453,0.00000005,0.9099,180
9055,453,0.00000003,0.9099,180
9056,453,0.00000008,0.9099,180
9057,453,0.00000013,0.9099,180
9058,453,0.00000005,0.9099,180
9059,453,-0.00000005,0.9099,180
9060,453,-0.00000015,0.9099,180
9061,453,-0.00000026,0.9099,180
9062,453,-0.0000004,0.9099,180
9063,453,-0.00000047,0.9099,180
9064,453,-0.00000059,0.9099,180
9065,453,-0.00000076,0.9099,180
9066,453,-0.00000075,0.9099,180
9067,453,-0.00000072,0.9099,180
9068,453,-0.00000068,0.9099,180
9069,453,-0.00000064,0.9099,180
9070,453,-0.00000049,0.9099,180
9071,453,-0.00000045,0.9099,180
9072,453,-0.00000045,0.9099,180
9073,453,-0.00000046,0.9099,180
9074,453,-0.00000052,0.9099,180
9075,453,-0.00000066,0.9099,180
9076,453,-0.00000078,0.9099,180
9077,453,-0.00000086,0.9099,180
9078,453,-0.00000092,0.9099,180
9079,453,-0.00000085,0.9099,180
9080,453,-0.00000076,0.9099,180
9081,453,-0.00000072,0.9099,180
9082,453,-0.00000056,0.9099,180
9083,453,-0.00000046,0.9099,180
9084,453,-0.00000041,0.9099,180
9085,453,-0.0000004,0.9099,180
9086,453,-0.00000047,0.9099,180
9087,453,-0.00000044,0.9099,180
9088,453,-0.00000046,0.9099,180
9089,453,-0.00000053,0.9099,180
9090,453,-0.00000057,0.9099,180
9091,453,-0.00000059,0.9099,180
9092,453,-0.00000065,0.9099,180
9093,453,-0.00000074,0.9099,180
9094,453,-0.00000083,0.9099,180
9095,453,-0.00000083,0.9099,180
9096,453,-0.00000074,0.9099,180
9097,453,-0.00000062,0.9099,180
9098,453,-0.00000057,0.9099,180
9099,453,-0.00000057,0.9099,180
9100,453,-0.00000055,0.9098,180
9101,453,-0.00000057,0.9098,180
9102,453,-0.00000068,0.9098,180
9103,453,-0.00000069,0.9098,180
9104,453,-0.00000076,0.9098,180
9105,453,-0.00000082,0.9098,180
9106,453,-0.00000073,0.9098,180
9107,453,-0.00000057,0.9098,180
9108,453,-0.00000037,0.9098,180
9109,453,-0.00000022,0.9098,180
9110,453,0.00000003,0.9098,180
9111,453,0.00000016,0.9098,180
9112,453,0.00000018,0.9098,180
9113,453,0.00000019,0.9098,180
9114,453,0,0.9098,180
9115,453,-0.00000012,0.9098,180
9116,453,-0.00000019,0.9098,180
9117,453,-0.00000023,0.9098,180
9118,453,-0.00000027,0.9098,180
9119,453,-0.00000027,0.9098,180
9120,453,-0.00000032,0.9098,180
9121,453,-0.00000039,0.9098,180
9122,453,-0.00000039,0.9098,180
9123,453,-0.00000043,0.9098,180
9124,453,-0.0000005,0.9098,180
9125,453,-0.0000006,0.9098,180
9126,453,-0.0000008,0.9098,180
9127,453,-0.00000088,0.9098,180
9128,453,-0.00000088,0.9098,180
9129,453,-0.00000089,0.9098,180
9130,453,-0.0000009,0.9098,180
9131,453,-0.00000099,0.9098,180
9132,453,-0.00000109,0.9098,180
9133,453,-0.00000121,0.9098,180
9134,453,-0.00000122,0.9098,180
9135,453,-0.00000121,0.9098,180
9136,453,-0.00000117,0.9098,180
9137,453,-0.00000115,0.9098,180
9138,453,-0.0000009,0.9098,180
9139,453,-0.00000078,0.9098,180
9140,453,-0.00000064,0.9098,180
9141,453,-0.00000054,0.9098,180
9142,453,-0.00000061,0.9098,180
9143,453,-0.00000061,0.9098,180
9144,453,-0.00000056,0.9098,180
9145,453,-0.00000058,0.9098,180
9146,453,-0.00000069,0.9098,180
9147,453,-0.00000079,0.9098,180
9148,453,-0.00000085,0.9098,180
9149,453,-0.00000083,0.9098,180
9150,453,-0.00000078,0.9098,180
9151,453,-0.00000079,0.9098,180
9152,453,-0.00000084,0.9098,180
9153,453,-0.00000081,0.9098,180
9154,453,-0.00000068,0.9098,180
9155,453,-0.00000052,0.9098,180
9156,453,-0.00000036,0.9098,180
9157,453,-0.00000025,0.9098,180
9158,453,-0.0000001,0.9098,180
9159,453,0.00000005,0.9098,180
9160,453,0.00000015,0.9098,180
9161,453,0.0000002,0.9098,180
9162,453,0.00000011,0.9098,180
9163,453,0.00000003,0.9098,180
9164,453,-0.00000005,0.9098,180
9165,453,-0.00000009,0.9098,180
9166,453,-0.0000001,0.9098,180
9167,453,-0.00000006,0.9098,180
9168,453,-0.00000013,0.9098,180
9169,453,-0.00000026,0.9098,180
9170,453,-0.0000003,0.9098,180
9171,453,-0.00000033,0.9098,180
9172,453,-0.00000033,0.9098,180
9173,453,-0.00000034,0.9098,180
9174,453,-0.00000047,0.9098,180
9175,453,-0.00000057,0.9098,180
9176,453,-0.00000069,0.9098,180
9177,453,-0.00000077,0.9098,180
9178,453,-0.00000067,0.9098,180
9179,453,-0.0000006,0.9098,180
9180,453,-0.00000058,0.9098,180
9181,453,-0.00000058,0.9098,180
9182,453,-0.00000036,0.9098,180
9183,453,-0.00000027,0.9098,180
9184,453,-0.00000021,0.9098,180
9185,453,-0.00000014,0.9098,180
9186,453,-0.00000024,0.9098,180
9187,453,-0.00000032,0.9098,180
9188,453,-0.00000041,0.9098,180
9189,453,-0.00000046,0.9098,180
9190,453,-0.00000052,0.9098,180
9191,453,-0.00000055,0.9098,180
9192,453,-0.0000005,0.9098,180
9193,453,-0.00000037,0.9098,180
9194,453,-0.00000031,0.9098,180
9195,453,-0.00000038,0.9098,180
9196,453,-0.00000038,0.9098,180
9197,453,-0.00000037,0.9098,180
9198,453,-0.0000006,0.9098,180
9199,453,-0.00000067,0.9098,180
9200,453,-0.00000074,0.9098,180
9201,453,-0.00000079,0.9098,180
9202,453,-0.00000092,0.9098,180
9203,453,-0.00000106,0.9098,180
9204,453,-0.00000116,0.9098,180
9205,453,-0.00000123,0.9098,180
9206,453,-0.00000134,0.9098,180
9207,453,-0.00000134,0.9098,180
9208,453,-0.00000131,0.9098,180
9209,453,-0.00000127,0.9098,180
9210,453,-0.00000109,0.9098,180
9211,453,-0.00000104,0.9098,180
9212,453,-0.00000104,0.9098,180
9213,453,-0.00000102,0.9098,180
9214,453,-0.00000095,0.9098,180
9215,453,-0.00000085,0.9098,180
9216,453,-0.00000075,0.9098,180
9217,453,-0.0000007,0.9098,180
9218,453,-0.00000075,0.9098,180
9219,453,-0.00000082,0.9098,180
9220,453,-0.00000085,0.9098,180
9221,453,-0.00000088,0.9098,180
9222,453,-0.00000112,0.9098,180
9223,453,-0.00000119,0.9098,180
9224,453,-0.00000119,0.9098,180
9225,453,-0.00000114,0.9098,180
9226,453,-0.00000093,0.9098,180
9227,453,-0.00000083,0.9098,180
9228,453,-0.00000075,0.9098,180
9229,453,-0.00000074,0.9098,180
9230,453,-0.00000082,0.9098,180
9231,453,-0.0000008,0.9098,180
9232,453,-0.00000071,0.9098,180
9233,453,-0.00000061,0.9098,180
9234,453,-0.00000062,0.9098,180
9235,453,-0.00000065,0.9098,180
9236,453,-0.00000072,0.9098,180
9237,453,-0.00000079,0.9098,180
9238,453,-0.00000074,0.9098,180
9239,453,-0.00000067,0.9098,180
9240,453,-0.00000057,0.9098,180
9241,453,-0.00000052,0.9098,180
9242,453,-0.00000031,0.9098,180
9243,453,-0.00000021,0.9098,180
9244,453,-0.00000016,0.9098,180
9245,453,-0.00000019,0.9098,180
9246,453,-0.00000029,0.9098,180
9247,453,-0.00000035,0.9098,180
9248,453,-0.00000039,0.9098,180
9249,453,-0.00000044,0.9098,180
9250,453,-0.00000054,0.9098,180
9251,453,-0.00000064,0.9098,180
9252,453,-0.00000071,0.9098,180
9253,453,-0.00000079,0.9098,180
9254,453,-0.00000085,0.9098,180
9255,453,-0.00000091,0.9098,180
9256,453,-0.00000101,0.9098,180
9257,453,-0.00000111,0.9098,180
9258,453,-0.00000099,0.9098,180
9259,453,-0.00000084,0.9098,180
9260,453,-0.00000067,0.9098,180
9261,453,-0.00000053,0.9098,180
9262,453,-0.00000041,0.9098,180
9263,453,-0.00000042,0.9098,180
9264,453,-0.0000005,0.9098,180
9265,453,-0.00000061,0.9097,180
9266,453,-0.00000097,0.9097,180
9267,453,-0.0000011,0.9097,180
9268,453,-0.00000107,0.9097,180
9269,453,-0.00000095,0.9097,180
9270,453,-0.00000072,0.9097,180
9271,453,-0.00000061,0.9097,180
9272,453,-0.00000047,0.9097,180
9273,453,-0.00000032,0.9097,180
9274,453,-0.00000022,0.9097,180
9275,453,-0.00000016,0.9097,180
9276,453,-0.0000002,0.9097,180
9277,453,-0.0000003,0.9097,180
9278,453,-0.00000039,0.9097,180
9279,453,-0.00000046,0.9097,180
9280,453,-0.00000054,0.9097,180
9281,453,-0.00000063,0.9097,180
9282,453,-0.00000063,0.9097,180
9283,453,-0.00000068,0.9097,180
9284,453,-0.00000076,0.9097,180
9285,453,-0.00000081,0.9097,180
9286,453,-0.00000066,0.9097,180
9287,453,-0.00000061,0.9097,180
9288,453,-0.00000067,0.9097,180
9289,453,-0.00000081,0.9097,180
9290,453,-0.00000082,0.9097,180
9291,453,-0.00000084,0.9097,180
9292,453,-0.00000084,0.9097,180
9293,453,-0.00000084,0.9097,180
9294,453,-0.00000095,0.9097,180
9295,453,-0.00000099,0.9097,180
9296,453,-0.00000105,0.9097,180
9297,453,-0.00000112,0.9097,180
9298,453,-0.00000117,0.9097,180
9299,453,-0.00000115,0.9097,180
9300,453,-0.00000114,0.9097,180
9301,453,-0.00000108,0.9097,180
9302,453,-0.00000102,0.9097,180
9303,453,-0.00000103,0.9097,180
9304,453,-0.0000011,0.9097,180
9305,453,-0.00000116,0.9097,180
9306,453,-0.0000012,0.9097,180
9307,453,-0.00000119,0.9097,180
9308,453,-0.00000119,0.9097,180
9309,453,-0.0000012,0.9097,180
9310,453,-0.00000097,0.9097,180
9311,453,-0.00000086,0.9097,180
9312,453,-0.00000077,0.9097,180
9313,453,-0.00000075,0.9097,180
9314,453,-0.00000072,0.9097,180
9315,453,-0.00000065,0.9097,180
9316,453,-0.00000054,0.9097,180
9317,453,-0.00000047,0.9097,180
9318,453,-0.00000051,0.9097,180
9319,453,-0.00000052,0.9097,180
9320,453,-0.00000054,0.9097,180
9321,453,-0.00000059,0.9097,180
9322,453,-0.00000066,0.9097,180
9323,453,-0.00000069,0.9097,180
9324,453,-0.0000007,0.9097,180
9325,453,-0.00000071,0.9097,180
9326,453,-0.00000062,0.9097,180
9327,453,-0.00000065,0.9097,180
9328,453,-0.00000076,0.9097,180
9329,453,-0.0000009,0.9097,180
9330,453,-0.000001,0.9097,180
9331,453,-0.00000102,0.9097,180
9332,453,-0.00000104,0.9097,180
9333,453,-0.00000107,0.9097,180
9334,453,-0.00000099,0.9097,180
9335,453,-0.00000096,0.9097,180
9336,453,-0.00000095,0.9097,180
9337,453,-0.00000098,0.9097,180
9338,453,-0.00000112,0.9097,180
9339,453,-0.00000122,0.9097,180
9340,453,-0.0000013,0.9097,180
9341,453,-0.00000135,0.9097,180
9342,453,-0.00000147,0.9097,180
9343,453,-0.00000152,0.9097,180
9344,453,-0.00000153,0.9097,180
9345,453,-0.00000157,0.9097,180
9346,453,-0.00000143,0.9097,180
9347,453,-0.00000132,0.9097,180
9348,453,-0.00000118,0.9097,180
9349,453,-0.00000102,0.9097,180
9350,453,-0.00000076,0.9097,180
9351,453,-0.00000067,0.9097,180
9352,453,-0.00000066,0.9097,180
9353,453,-0.00000063,0.9097,180
9354,453,-0.00000067,0.9097,180
9355,453,-0.00000067,0.9097,180
9356,453,-0.00000071,0.9097,180
9357,453,-0.00000073,0.9097,180
9358,453,-0.00000074,0.9097,180
9359,453,-0.0000007,0.9097,180
9360,453,-0.00000063,0.9097,180
9361,453,-0.0000005,0.9097,180
9362,453,-0.00000043,0.9097,180
9363,453,-0.00000042,0.9097,180
9364,453,-0.0000004,0.9097,180
9365,453,-0.0000003,0.9097,180
9366,453,-0.00000038,0.9097,180
9367,453,-0.00000049,0.9097,180
9368,453,-0.00000056,0.9097,180
9369,453,-0.00000054,0.9097,180
9370,453,-0.00000054,0.9097,180
9371,453,-0.00000057,0.9097,180
9372,453,-0.00000072,0.9097,180
9373,453,-0.00000092,0.9097,180
9374,453,-0.00000093,0.9097,180
9375,453,-0.00000085,0.9097,180
9376,453,-0.00000074,0.9097,180
9377,453,-0.00000067,0.9097,180
9378,453,-0.0000003,0.9097,180
9379,453,-0.00000007,0.9097,180
9380,453,-0.00000001,0.9097,180
9381,453,-0.00000003,0.9097,180
9382,453,-0.00000002,0.9097,180
9383,453,-0.00000004,0.9097,180
9384,453,-0.00000006,0.9097,180
9385,453,-0.00000007,0.9097,180
9386,453,-0.00000023,0.9097,180
9387,453,-0.0000003,0.9097,180
9388,453,-0.00000032,0.9097,180
9389,453,-0.00000038,0.9097,180
9390,453,-0.00000041,0.9097,180
9391,453,-0.00000044,0.9097,180
9392,453,-0.00000049,0.9097,180
9393,453,-0.00000053,0.9097,180
9394,453,-0.00000057,0.9097,180
9395,453,-0.00000054,0.9097,180
9396,453,-0.00000044,0.9097,180
9397,453,-0.0000003,0.9097,180
9398,453,-0.00000021,0.9097,180
9399,453,-0.00000017,0.9097,180
9400,453,-0.00000016,0.9097,180
9401,453,-0.00000025,0.9097,180
9402,453,-0.00000049,0.9097,180
9403,453,-0.00000049,0.9097,180
9404,453,-0.00000038,0.9097,180
9405,453,-0.00000025,0.9097,180
9406,453,-0.00000012,0.9097,180
9407,453,-0.00000004,0.9097,180
9408,453,0,0.9097,180
9409,453,-0.00000002,0.9097,180
9410,453,-0.00000017,0.9097,180
9411,453,-0.00000033,0.9097,180
9412,453,-0.00000047,0.9096,180
9413,453,-0.00000055,0.9096,180
9414,453,-0.00000071,0.9096,180
9415,453,-0.00000081,0.9096,180
9416,453,-0.00000093,0.9096,180
9417,453,-0.00000107,0.9096,180
9418,453,-0.00000098,0.9096,180
9419,453,-0.00000092,0.9096,180
9420,453,-0.00000087,0.9096,180
9421,453,-0.00000082,0.9096,180
9422,453,-0.00000072,0.9096,180
9423,453,-0.0000007,0.9096,180
9424,453,-0.0000007,0.9096,180
9425,453,-0.00000065,0.9096,180
9426,453,-0.00000051,0.9096,180
9427,453,-0.00000032,0.9096,180
9428,453,-0.00000015,0.9096,180
9429,453,-0.00000003,0.9096,180
9430,453,0.00000015,0.9096,180
9431,453,0.00000005,0.9096,180
9432,453,-0.00000006,0.9096,180
9433,453,-0.00000017,0.9096,180
9434,453,-0.00000048,0.9096,180
9435,453,-0.0000006,0.9096,180
9436,453,-0.00000062,0.9096,180
9437,453,-0.00000062,0.9096,180
9438,453,-0.00000033,0.9096,180
9439,453,-0.00000019,0.9096,180
9440,453,-0.00000013,0.9096,180
9441,453,-0.00000012,0.9096,180
9442,453,-0.00000009,0.9096,180
9443,453,-0.00000004,0.9096,180
9444,453,-0.00000001,0.9096,180
9445,453,-0.00000004,0.9096,180
9446,453,-0.00000005,0.9096,180
9447,453,-0.00000005,0.9096,180
9448,453,-0.00000004,0.9096,180
9449,453,-0.00000002,0.9096,180
9450,453,0.00000008,0.9096,180
9451,453,0.00000011,0.9096,180
9452,453,0.00000018,0.9096,180
9453,453,0.00000031,0.9096,180
9454,453,0.00000047,0.9096,180
9455,453,0.0000006,0.9096,180
9456,453,0.00000072,0.9096,180
9457,453,0.00000076,0.9096,180
9458,453,0.0000008,0.9096,180
9459,453,0.00000075,0.9096,180
9460,453,0.00000068,0.9096,180
9461,453,0.00000062,0.9096,180
9462,453,0.0000004,0.9096,180
9463,453,0.0000002,0.9096,180
9464,453,-0.00000003,0.9096,180
9465,453,-0.00000028,0.9096,180
9466,453,-0.00000044,0.9096,180
9467,453,-0.00000052,0.9096,180
9468,453,-0.00000059,0.9096,180
9469,453,-0.00000064,0.9096,180
9470,453,-0.00000052,0.9096,180
9471,453,-0.00000049,0.9096,180
9472,453,-0.00000051,0.9096,180
9473,453,-0.00000049,0.9096,180
9474,453,-0.0000006,0.9096,180
9475,453,-0.00000066,0.9096,180
9476,453,-0.00000071,0.9096,180
9477,453,-0.00000074,0.9096,180
9478,453,-0.00000082,0.9096,180
9479,453,-0.00000083,0.9096,180
9480,453,-0.0000008,0.9096,180
9481,453,-0.00000076,0.9096,180
9482,453,-0.00000067,0.9096,180
9483,453,-0.00000059,0.9096,180
9484,453,-0.00000054,0.9096,180
9485,453,-0.00000051,0.9096,180
9486,453,-0.00000055,0.9096,180
9487,453,-0.00000061,0.9096,180
9488,453,-0.00000069,0.9096,180
9489,453,-0.0000008,0.9096,180
9490,453,-0.00000102,0.9096,180
9491,453,-0.00000106,0.9096,180
9492,453,-0.00000107,0.9096,180
9493,453,-0.00000109,0.9096,180
9494,453,-0.00000112,0.9096,180
9495,453,-0.00000109,0.9096,180
9496,453,-0.00000102,0.9096,180
9497,453,-0.00000089,0.9096,180
9498,453,-0.00000083,0.9096,180
9499,453,-0.00000076,0.9096,180
9500,453,-0.00000074,0.9096,180
9501,453,-0.00000074,0.9096,180
9502,453,-0.00000059,0.9096,180
9503,453,-0.00000042,0.9096,180
9504,453,-0.00000028,0.9096,180
9505,453,-0.00000017,0.9096,180
9506,453,-0.00000004,0.9096,180
9507,453,0.00000011,0.9096,180
9508,453,0.00000025,0.9096,180
9509,453,0.00000035,0.9096,180
9510,453,0.0000003,0.9096,180
9511,453,0.0000003,0.9096,180
9512,453,0.00000031,0.9096,180
9513,453,0.00000033,0.9096,180
9514,453,0.00000025,0.9096,180
9515,453,0.00000024,0.9096,180
9516,453,0.00000029,0.9096,180
9517,453,0.0000003,0.9096,180
9518,453,0.00000022,0.9096,180
9519,453,0.00000015,0.9096,180
9520,453,0.00000014,0.9096,180
9521,453,0.00000014,0.9096,180
9522,453,0.0000001,0.9096,180
9523,453,0.00000002,0.9096,180
9524,453,-0.00000011,0.9096,180
9525,453,-0.00000023,0.9096,180
9526,453,-0.00000031,0.9096,180
9527,453,-0.00000037,0.9096,180
9528,453,-0.00000038,0.9096,180
9529,453,-0.00000035,0.9096,180
9530,453,-0.00000023,0.9096,180
9531,453,-0.00000011,0.9096,180
9532,453,0.00000001,0.9096,180
9533,453,0.00000005,0.9096,180
9534,453,0.00000006,0.9096,180
9535,453,0.00000004,0.9096,180
9536,453,0.00000008,0.9096,180
9537,453,0.0000001,0.9096,180
9538,453,-0.00000002,0.9096,180
9539,453,-0.00000003,0.9096,180
9540,453,-0.00000009,0.9096,180
9541,453,-0.0000002,0.9096,180
9542,453,-0.00000023,0.9096,180
9543,453,-0.00000029,0.9096,180
9544,453,-0.00000042,0.9096,180
9545,453,-0.00000056,0.9096,180
9546,453,-0.00000062,0.9096,180
9547,453,-0.0000007,0.9096,180
9548,453,-0.00000077,0.9096,180
9549,453,-0.00000077,0.9096,180
9550,453,-0.0000006,0.9096,180
9551,453,-0.00000056,0.9096,180
9552,453,-0.0000006,0.9096,180
9553,453,-0.00000066,0.9096,180
9554,453,-0.00000059,0.9096,180
9555,453,-0.00000054,0.9096,180
9556,453,-0.00000062,0.9096,180
9557,453,-0.00000072,0.9096,180
9558,453,-0.00000069,0.9096,180
9559,453,-0.00000062,0.9096,180
9560,453,-0.00000055,0.9096,180
9561,453,-0.00000051,0.9096,180
9562,453,-0.00000044,0.9096,180
9563,453,-0.00000047,0.9096,180
9564,453,-0.0000005,0.9096,180
9565,453,-0.00000046,0.9096,180
9566,453,-0.00000051,0.9096,180
9567,453,-0.00000051,0.9096,180
9568,453,-0.0000005,0.9096,180
9569,453,-0.00000052,0.9096,180
9570,453,-0.00000047,0.9096,180
9571,453,-0.00000051,0.9096,180
